TestId,Date,Time,mRSI,injury_log
KWmDCYWKVVoDLO6TeWn3,10/23/2023,6:35:23,0.3107,1
2z4mtwmDYWs4e8NjcRdQ,1/15/2024,6:26:21,0.3199,1
hUsRcstTMmWemtLv78IS,1/22/2024,6:31:53,0.2736,1
5K2uf4psK5pHqeF6c6Au,2/12/2024,7:13:53,0.3542,1
F1WoQ2l5rPfpkoP2hduB,10/16/2023,6:29:01,0.2877,1
JmSC48Nn1U5bdRLrXSrd,1/8/2024,6:32:27,0.3215,1
YepBpROPruV41c4LQL5V,1/8/2024,6:32:21,0.2877,1
2yQ79xuSfmHTtiKXpGXv,2/5/2024,6:34:54,0.2986,1
gwQKfM7zEpfUxeSBG2oy,1/15/2024,6:26:27,0.3195,1
mkNFNeI7YLiKJRchNkSY,12/5/2023,16:37:56,0.5072,1
24NiWD3O9h1TtAbh5qXM,12/5/2023,16:37:50,0.4751,1
jH2cIXPL0w0YbwdrlCWS,10/18/2023,16:25:44,0.4569,1
W3vztavUWhC3GJEUCvbC,2/6/2024,17:15:18,0.3814,1
CwCLmiTpNsxhoYDhaH9q,1/16/2024,17:21:08,0.4387,1
BYGk2ha2Y6xcKyCmUqG0,2/6/2024,17:15:11,0.4131,1
rENbR94guER73fjFbN2R,10/18/2023,16:26:01,0.4608,1
AVtixcs3f3bKAFkFbSxY,2/6/2024,17:15:29,0.3672,1
Y3Wv3g3EhdJ4N6uTXd2U,11/14/2023,16:30:44,0.4518,1
Xz2cUcgtWkKMKogciSpk,11/28/2023,16:24:51,0.3829,1
W3vztavUWhC3GJEUCvbC,2/6/2024,17:15:18,0.3814,1
eZRas4C1eE4PxI9Z2S38,11/28/2023,16:24:58,0.4056,1
A8AYePTv0MWMcEDpKDLL,10/18/2023,16:25:53,0.4527,1
bQgsZ9DWX75xOYxZwFYI,1/23/2024,17:22:17,0.4334,1
lqNRJpSaO01Wf5xkjySR,11/14/2023,16:30:35,0.5026,1
8uPW6Et2sWbW9SiAIMGO,1/16/2024,17:21:22,0.4225,1
xaqszN9k2zCksyuqJFqi,11/28/2023,16:24:45,0.4164,1
AVtixcs3f3bKAFkFbSxY,2/6/2024,17:15:29,0.3672,1
BYGk2ha2Y6xcKyCmUqG0,2/6/2024,17:15:11,0.4131,1
QHM0GnIiBtPtHCLRKGae,1/16/2024,17:21:16,0.4083,1
y9bb7FaeM5khaKArEJwW,1/23/2024,17:22:10,0.3887,1
Xi1gQGiNnvMqugGtQbP0,11/14/2023,16:30:51,0.4827,1
MtchRT6eorWygZoVsKj6,12/5/2023,16:37:44,0.3696,1
wxK8e3Q1u2mtX9Pp6oPg,1/23/2024,17:22:24,0.3663,1
doly19UJOAxpKg8AqDnS,1/23/2024,17:23:31,0.2965,0
ucKrhNqJrxYitYH6oatP,1/23/2024,17:23:24,0.2386,0
4jgklT4fNgZs2yYjgZCj,1/23/2024,17:23:16,0.2731,0
a08uXSCouIDmEnUC58dX,1/16/2024,17:23:58,0.2234,0
h2br2hrQMV8xzZ1Gzesc,1/16/2024,17:23:52,0.2063,0
RP2DgQnN2MRzkyeCj6sm,1/16/2024,17:23:41,0.2649,0
PwrvfAQcImF3oL0XzIDe,12/5/2023,16:35:44,0.2994,0
o599OP08sFdHXlZRabi1,12/5/2023,16:35:37,0.249,0
co2rRtrf3DIKISfEyTGZ,12/5/2023,16:35:30,0.2616,0
dbmQEAYmgXVJrgqpqmEE,11/28/2023,16:26:47,0.2002,0
kwctdexzP55OBJzSRLbn,11/28/2023,16:26:41,0.1785,0
o9y7A5ZP3ptCGi5EYXbx,11/28/2023,16:26:34,0.162,0
aOfJJmiDeqZHQ2CfYsyW,10/18/2023,16:28:52,0.2304,0
P5huhkDsFF8OuWyfuASB,10/18/2023,16:28:43,0.2154,0
TwVXa6XLM8Sx5P6sybl7,10/18/2023,16:28:36,0.2303,0
sJph4KVlKhpPkuanlqnj,1/23/2024,17:24:49,0.2347,0
3Dk9TqhvqteHVVjSJ9Yq,1/23/2024,17:24:42,0.2736,0
RzgEVzFReU0DsfaZV7hl,1/23/2024,17:24:33,0.2792,0
tUpTxpIZ2qdOkSzWFVKO,1/16/2024,17:23:00,0.4144,0
lbQC5OQte0YmHxX72YxZ,1/16/2024,17:22:55,0.4362,0
1aSLtFH0Vwn0U3XXZHae,1/16/2024,17:22:45,0.3065,0
LbsRF8Cjjt3RoQQdelil,11/14/2023,16:31:59,0.3373,0
mrbduG7Xma5lpbiHcVrf,11/14/2023,16:31:52,0.2671,0
AYGhqTOjoKohigCbQ0jX,11/14/2023,16:31:43,0.3858,0
xhruBTQVYqsK93kLq5uQ,10/18/2023,16:27:30,0.2251,0
4d1AekKEulZKHmdFidyO,10/18/2023,16:27:22,0.4545,0
qnop0TKyshT4Ns5GtHhm,10/18/2023,16:27:13,0.3025,0
cW03sLZci1yXz9GjOgIp,1/30/2024,17:24:58,0.4853,0
56oGcpy6Mk0hZX6cthJf,1/30/2024,17:24:52,0.4739,0
lj9jraaHnRw2ltXwTThI,1/23/2024,17:25:27,0.4278,0
mT9HuVJKTW0eSatkbjcB,1/23/2024,17:25:20,0.4663,0
xzmRkrvmKL3lKUn4nKvM,1/23/2024,17:25:14,0.403,0
6xmhEwUocAfSMvSnyCyy,1/16/2024,17:23:28,0.2686,0
IGDwKXHKJORNwI6E1TCX,1/16/2024,17:23:20,0.4519,0
A7KWLFNoySyLxEoOg3h2,1/16/2024,17:23:14,0.4567,0
GGwvxQtdUSbpDXQeAdVJ,12/5/2023,16:37:32,0.35,0
Fldz4PVh60mZNOE7td0e,12/5/2023,16:37:26,0.3694,0
BijIfbwpu5i7xxTxPFwU,12/5/2023,16:37:17,0.3305,0
94L9hbya2jqyUCGsm4pi,11/28/2023,16:24:27,0.3527,0
XajI9BNceDwILXROVBe7,11/28/2023,16:24:19,0.2969,0
CvDyhstYnJ5qqwDktirw,11/28/2023,16:24:12,0.2331,0
pL9ZS4RWE6SK0DWUa4wm,11/14/2023,16:31:25,0.3157,0
4GZsEHEay79rJZDZZuCs,11/14/2023,16:31:17,0.3627,0
AzLUnX5fz6KaiPlksUN0,11/14/2023,16:31:07,0.3334,0
76NCnxBcrE2A3Jbo4d7u,10/18/2023,16:29:41,0.2348,0
lqGaG53bN6Oxzy2fm7LF,10/18/2023,16:29:19,0.3032,0
o5OBw3EDH6q3V1hmwsbX,10/18/2023,16:29:09,0.2511,0
6Dt7LAP1dxYRbWgydcsg,2/6/2024,17:17:16,0.3176,0
bLukRTCrcxq6Vr3wdjHM,2/6/2024,17:17:06,0.4355,0
8YOEWvVTAvB0lvXhR08Z,2/6/2024,17:16:59,0.4149,0
6Dt7LAP1dxYRbWgydcsg,2/6/2024,17:17:16,0.3176,0
bLukRTCrcxq6Vr3wdjHM,2/6/2024,17:17:06,0.4355,0
8YOEWvVTAvB0lvXhR08Z,2/6/2024,17:16:59,0.4149,0
n3pUQRtpmDHOt687r4uc,2/6/2024,17:16:05,0.2787,1
Ko9hb8iDfFanV5U5lJ7r,11/28/2023,16:32:01,0.3283,1
hpQ7aedyOvsL6cBM09KG,1/30/2024,17:25:12,0.2917,1
c33adWb3hUm7arwhbRn4,11/14/2023,16:34:15,0.3399,1
0fTSmZIbpaB9ASYXTEnf,11/14/2023,16:34:23,0.3181,1
Whrjn9s3HaDVSOOC5v9G,2/6/2024,17:15:52,0.3503,1
XNqsLsBufCIenlZuTHAl,1/23/2024,17:24:05,0.32,1
a3U8niLSZRQ5TTyRd9Xi,10/18/2023,16:25:22,0.3531,1
W2Vb44yByBrbPf1KGa8C,2/6/2024,17:15:59,0.2993,1
FF95J4fbwYJVXMST2kta,1/16/2024,17:22:21,0.2749,1
zeRDj7kMUkY9KQAjhNeI,12/5/2023,16:36:52,0.3417,1
bp5lHOvZNWNPprfj5Irq,1/30/2024,17:25:19,0.3551,1
rJx5ylsmw6W4FVi4QjMY,1/16/2024,17:22:28,0.2425,1
Ahd8sznHVYUQm9vzio3O,11/28/2023,16:31:55,0.3507,1
hyfoTSxMB8MduTWUhNKC,11/14/2023,16:34:07,0.3531,1
bfO6h8lzaUpPwtZ4rs3A,11/28/2023,16:32:08,0.3308,1
TdWz8TLggwXpZjU5ElDz,1/23/2024,17:24:14,0.34,1
px46Arz5xRxA1USybp1X,10/18/2023,16:25:11,0.4304,1
Whrjn9s3HaDVSOOC5v9G,2/6/2024,17:15:52,0.3503,1
W2Vb44yByBrbPf1KGa8C,2/6/2024,17:15:59,0.2993,1
P8UQ50lLMNoBTZOcZZG2,1/23/2024,17:23:55,0.3465,1
CMPAQ93DzYv2te5X9bPp,10/18/2023,16:24:58,0.267,1
URTuCMoYFCjSVK7gsL8N,12/5/2023,16:36:58,0.326,1
n3pUQRtpmDHOt687r4uc,2/6/2024,17:16:05,0.2787,1
jgWynJsEjVIOscLpkwcR,12/5/2023,16:37:05,0.3283,1
zfRD4MN3StIPNmKjhoIq,1/16/2024,17:22:13,0.3107,1
ZzXvDDOB2dpUEldHvWJl,1/30/2024,17:24:41,0.3368,0
udnLGRhFkt9L8YJ0CcZt,1/30/2024,17:24:33,0.3381,0
lYm81qTAvNuQ5NQolAj5,1/23/2024,17:25:56,0.3315,0
xB16RX3iNuJph8RljqM7,1/23/2024,17:25:47,0.334,0
IoCyKf46TKs0QhuDJWey,1/23/2024,17:25:39,0.3527,0
iMknfVhaQGRLVeDqq8W2,1/16/2024,17:20:26,0.3556,0
JuBJXpG2rErWOb6c6Wig,1/16/2024,17:20:18,0.3778,0
ojbU1qYX2xkVh4tDhoyC,1/16/2024,17:20:12,0.388,0
jYQyXjKIzHs1wZ4DG1De,12/5/2023,16:35:10,0.4198,0
DBygitw7FumaUeRQEuJh,12/5/2023,16:35:03,0.4448,0
JLkDPo61dBjeI9q6lMa3,12/5/2023,16:34:55,0.462,0
UboS6YkpMqSdahdqSZMG,11/28/2023,16:38:35,0.4492,0
Xu2aztbqhAB3kin15gA3,11/28/2023,16:38:28,0.4706,0
ywFMAc2Wz15UtovaBOwA,11/28/2023,16:38:22,0.4144,0
MhAwddS8cMhfEfaF2vAh,11/14/2023,16:45:22,0.4182,0
FILA9XBbp5cQ0Pfm7eUw,11/14/2023,16:45:01,0.4509,0
RXR4QX15INdRX1wrax7f,11/14/2023,16:44:51,0.4598,0
ZDLQRafJi9WpCI320rf0,11/7/2023,16:34:06,0.4279,0
4NNx64d4hZhophz7KUb1,11/7/2023,16:33:53,0.5209,0
pLwxPzvQlyfHPsaNH8mU,11/7/2023,16:33:44,0.4784,0
kcvzCuFaGHCyjIXuCUWC,2/6/2024,17:17:50,0.3671,0
WMbNPpYBe3oxCylK1bz9,2/6/2024,17:17:41,0.3505,0
PbjuB7DHYGJEZbl70xHg,2/6/2024,17:17:34,0.3574,0
kcvzCuFaGHCyjIXuCUWC,2/6/2024,17:17:50,0.3671,0
WMbNPpYBe3oxCylK1bz9,2/6/2024,17:17:41,0.3505,0
PbjuB7DHYGJEZbl70xHg,2/6/2024,17:17:34,0.3574,0
c9T4M2L8mEijccC8KtbH,1/23/2024,17:21:55,0.4282,0
U5oBPg2wtx0rH8r0KQlA,1/23/2024,17:21:49,0.4775,0
zBlGPX1oOd4iMSlqC3xO,1/23/2024,17:21:41,0.4192,0
nXFvP22TzPPjpzUNDHJ0,1/16/2024,17:20:54,0.4246,0
3CuFI4h2fpxCmaPRcrub,1/16/2024,17:20:47,0.4442,0
NUrHluz4FErGuQYUul9D,1/16/2024,17:20:40,0.4568,0
muABvRyfatqhI8THsMZz,12/5/2023,16:36:37,0.3828,0
03k5nbllIong7LZTW6bh,12/5/2023,16:36:31,0.4267,0
SUIKksuqNiOMmy80yUdb,12/5/2023,16:36:24,0.4064,0
LT3jm7UBHsxHxNoCPhjR,11/28/2023,16:23:51,0.4178,0
m4n5UX8AEJX8gUdxTHBJ,11/28/2023,16:23:45,0.3933,0
Wy0N9ORTvi7fBQQI90JW,11/28/2023,16:23:37,0.4292,0
iCMYrl6BtUnydzVYZHt7,11/14/2023,16:30:18,0.3945,0
XRJXhhIly571AyKRpzzH,11/14/2023,16:30:06,0.3649,0
tOgDXF3n6QqsRlJe16jP,11/14/2023,16:29:52,0.2804,0
98jRDLDnulrh9k9ioLFM,10/18/2023,16:28:13,0.3577,0
YoDzP36esOwIrOQWtu9Q,10/18/2023,16:28:05,0.3919,0
IZOForUkOziMWDgsb0yl,10/18/2023,16:27:58,0.4221,0
46U1GptjMYRaQUXY21IL,1/30/2024,17:25:40,0.4003,0
zdyKxN3M7u1NJ6u941DJ,1/30/2024,17:25:32,0.476,0
ZJ9HS1gUSUMJ0u0nfs05,1/23/2024,17:22:58,0.2728,0
FJ3XiXFJ6YuKbnjkCSes,1/23/2024,17:22:50,0.2947,0
Sn52sIjbcWBLEVM2tXYk,1/23/2024,17:22:43,0.3805,0
2Zgq13WcrtHjuJveNLII,1/16/2024,17:21:50,0.427,0
cBOZLfhC786xbSRoHDOq,1/16/2024,17:21:43,0.2522,0
SV6xsxbRQwVdUQVtSPe8,1/16/2024,17:21:36,0.301,0
3O11Ur1kuy4jS6pQy6zj,12/5/2023,16:36:11,0.2751,0
EfKAxwfXK9mTdgRpMQtj,12/5/2023,16:36:05,0.321,0
EOLV4ChDosD3zkZZ3ibT,12/5/2023,16:35:58,0.2424,0
v7qi51FCiGDOYxg9sowd,11/28/2023,16:39:37,0.3056,0
QkDZBoDWy8mfGJIJlgV8,11/28/2023,16:39:31,0.2957,0
X0w399XVdV2qL2Z0X9eV,11/28/2023,16:39:22,0.2608,0
tTgRaXAwHrKPCsRYEmuC,10/18/2023,16:26:53,0.2841,0
nADFXCBnUQxzChEp0i5k,10/18/2023,16:26:33,0.2385,0
4DzlsWYrmF8c7EQRtr3A,10/18/2023,16:26:20,0.1816,0
UHewWywvbcjkj8MgMInM,2/6/2024,17:16:39,0.4115,0
FohascX1Eyc8wMEbgpML,2/6/2024,17:16:33,0.3671,0
p0dvB8IjV0asS6lqa6Uu,2/6/2024,17:16:26,0.3893,0
UHewWywvbcjkj8MgMInM,2/6/2024,17:16:39,0.4115,0
FohascX1Eyc8wMEbgpML,2/6/2024,17:16:33,0.3671,0
p0dvB8IjV0asS6lqa6Uu,2/6/2024,17:16:26,0.3893,0
glIZ68Lo5Fxcuubv2M6D,12-08-2023,15:09:40,0.2746,1
glIZ68Lo5Fxcuubv2M6D,12-08-2023,15:09:40,0.2746,1
glIZ68Lo5Fxcuubv2M6D,12-08-2023,15:09:40,0.2746,1
BCGd6aPrtufEsZFQQcG8,04-09-2024,11:22:24,0.3216,1
BCGd6aPrtufEsZFQQcG8,04-09-2024,11:22:24,0.3216,1
BCGd6aPrtufEsZFQQcG8,04-09-2024,11:22:24,0.3216,1
ANBrTrFSDBkXBervcfrC,09-26-2023,18:21:02,0.3554,1
ANBrTrFSDBkXBervcfrC,09-26-2023,18:21:02,0.3554,1
ANBrTrFSDBkXBervcfrC,09-26-2023,18:21:02,0.3554,1
QCOf9Jm6aSNL3JZcXW9f,03-19-2024,14:48:53,0.3014,1
QCOf9Jm6aSNL3JZcXW9f,03-19-2024,14:48:53,0.3014,1
QCOf9Jm6aSNL3JZcXW9f,03-19-2024,14:48:53,0.3014,1
z80WMPu3f2Vqx6uKSPMr,09-26-2023,18:25:51,0.3068,1
z80WMPu3f2Vqx6uKSPMr,09-26-2023,18:25:51,0.3068,1
z80WMPu3f2Vqx6uKSPMr,09-26-2023,18:25:51,0.3068,1
HadPvjrCtjOgvxrRM7cb,04-09-2024,11:22:31,0.315,1
HadPvjrCtjOgvxrRM7cb,04-09-2024,11:22:31,0.315,1
HadPvjrCtjOgvxrRM7cb,04-09-2024,11:22:31,0.315,1
bVLogbb9f36LNUsDRLsg,09-26-2023,18:23:51,0.341,1
bVLogbb9f36LNUsDRLsg,09-26-2023,18:23:51,0.341,1
bVLogbb9f36LNUsDRLsg,09-26-2023,18:23:51,0.341,1
jRsve1gxiP7UScQLAPOT,03-05-2024,14:50:41,0.3058,1
jRsve1gxiP7UScQLAPOT,03-05-2024,14:50:41,0.3058,1
jRsve1gxiP7UScQLAPOT,03-05-2024,14:50:41,0.3058,1
Qj5cSiIEyyxQV0wsQrPt,03-26-2024,14:46:14,0.3093,1
Qj5cSiIEyyxQV0wsQrPt,03-26-2024,14:46:14,0.3093,1
Qj5cSiIEyyxQV0wsQrPt,03-26-2024,14:46:14,0.3093,1
H38ZaSbGfgYqt1gzAWh1,02-13-2024,14:42:05,0.2673,1
H38ZaSbGfgYqt1gzAWh1,02-13-2024,14:42:05,0.2673,1
H38ZaSbGfgYqt1gzAWh1,02-13-2024,14:42:05,0.2673,1
fnxyiCI44qIuvOQSJqF7,04-16-2024,11:18:47,0.3031,1
fnxyiCI44qIuvOQSJqF7,04-16-2024,11:18:47,0.3031,1
fnxyiCI44qIuvOQSJqF7,04-16-2024,11:18:47,0.3031,1
mQzU2BViInMZanxz8noW,12-08-2023,15:14:40,0.3167,1
mQzU2BViInMZanxz8noW,12-08-2023,15:14:40,0.3167,1
mQzU2BViInMZanxz8noW,12-08-2023,15:14:40,0.3167,1
fnt1l94kPwf9IRpmBTdi,02-13-2024,14:41:45,0.303,1
fnt1l94kPwf9IRpmBTdi,02-13-2024,14:41:45,0.303,1
fnt1l94kPwf9IRpmBTdi,02-13-2024,14:41:45,0.303,1
EtTL8Rh8PnBK3jLe2bUr,04-09-2024,11:22:39,0.333,1
EtTL8Rh8PnBK3jLe2bUr,04-09-2024,11:22:39,0.333,1
EtTL8Rh8PnBK3jLe2bUr,04-09-2024,11:22:39,0.333,1
4IzI1yegj4SRyFROXE03,03-26-2024,14:46:22,0.2421,1
4IzI1yegj4SRyFROXE03,03-26-2024,14:46:22,0.2421,1
4IzI1yegj4SRyFROXE03,03-26-2024,14:46:22,0.2421,1
0rK57ivWnLxksL9rKCZX,04-16-2024,11:19:04,0.3009,1
0rK57ivWnLxksL9rKCZX,04-16-2024,11:19:04,0.3009,1
0rK57ivWnLxksL9rKCZX,04-16-2024,11:19:04,0.3009,1
Uu8drHeLqFfJBErSNsPs,12-08-2023,15:12:09,0.2676,1
Uu8drHeLqFfJBErSNsPs,12-08-2023,15:12:09,0.2676,1
Uu8drHeLqFfJBErSNsPs,12-08-2023,15:12:09,0.2676,1
GmCTUlbLS4d4NCc9r2xL,02-06-2024,14:23:07,0.2921,1
GmCTUlbLS4d4NCc9r2xL,02-06-2024,14:23:07,0.2921,1
GmCTUlbLS4d4NCc9r2xL,02-06-2024,14:23:07,0.2921,1
0iHOYfZP1v3pZIed852x,03-26-2024,14:46:30,0.3564,1
0iHOYfZP1v3pZIed852x,03-26-2024,14:46:30,0.3564,1
0iHOYfZP1v3pZIed852x,03-26-2024,14:46:30,0.3564,1
hoFjui63R0sdftcZggVN,02-06-2024,14:23:16,0.2943,1
hoFjui63R0sdftcZggVN,02-06-2024,14:23:16,0.2943,1
hoFjui63R0sdftcZggVN,02-06-2024,14:23:16,0.2943,1
xflTi010sZlpJ3INQSIh,02-13-2024,14:41:57,0.2795,1
xflTi010sZlpJ3INQSIh,02-13-2024,14:41:57,0.2795,1
xflTi010sZlpJ3INQSIh,02-13-2024,14:41:57,0.2795,1
0nalGY6DkoQG4NnH6iwJ,02-06-2024,14:23:00,0.3285,1
0nalGY6DkoQG4NnH6iwJ,02-06-2024,14:23:00,0.3285,1
0nalGY6DkoQG4NnH6iwJ,02-06-2024,14:23:00,0.3285,1
MDAKjAiy0qsM13vH9hNb,04-16-2024,11:18:55,0.2608,1
MDAKjAiy0qsM13vH9hNb,04-16-2024,11:18:55,0.2608,1
MDAKjAiy0qsM13vH9hNb,04-16-2024,11:18:55,0.2608,1
6WHSyUMEimqjGB1AeC5T,03-19-2024,14:48:37,0.307,1
6WHSyUMEimqjGB1AeC5T,03-19-2024,14:48:37,0.307,1
6WHSyUMEimqjGB1AeC5T,03-19-2024,14:48:37,0.307,1
IoPUlcTsjZXoBaRtRAKD,03-19-2024,14:48:44,0.3214,1
IoPUlcTsjZXoBaRtRAKD,03-19-2024,14:48:44,0.3214,1
IoPUlcTsjZXoBaRtRAKD,03-19-2024,14:48:44,0.3214,1
LOgK81tqVm8D3kH9UhGO,03-05-2024,14:50:22,0.2952,1
LOgK81tqVm8D3kH9UhGO,03-05-2024,14:50:22,0.2952,1
LOgK81tqVm8D3kH9UhGO,03-05-2024,14:50:22,0.2952,1
ZI1aJB3YC1LJygTwSUhG,03-05-2024,14:50:32,0.3478,1
ZI1aJB3YC1LJygTwSUhG,03-05-2024,14:50:32,0.3478,1
ZI1aJB3YC1LJygTwSUhG,03-05-2024,14:50:32,0.3478,1
xiNtVBFoTEcWMvj4BOkL,02-27-2024,10:49:18,0.309,1
xiNtVBFoTEcWMvj4BOkL,02-27-2024,10:49:18,0.309,1
xiNtVBFoTEcWMvj4BOkL,02-27-2024,10:49:18,0.309,1
WoA6OQQf4Nv2vXg6oAmg,02-27-2024,10:49:10,0.3332,1
WoA6OQQf4Nv2vXg6oAmg,02-27-2024,10:49:10,0.3332,1
WoA6OQQf4Nv2vXg6oAmg,02-27-2024,10:49:10,0.3332,1
4CcGArndNCDJ9v8hRkeh,02-27-2024,10:49:01,0.332,1
4CcGArndNCDJ9v8hRkeh,02-27-2024,10:49:01,0.332,1
4CcGArndNCDJ9v8hRkeh,02-27-2024,10:49:01,0.332,1
5u1HWcJtykTCz2LytcXE,02-20-2024,11:31:19,0.3245,1
5u1HWcJtykTCz2LytcXE,02-20-2024,11:31:19,0.3245,1
tV270f2fAubuihy5oi0c,02-13-2024,11:50:26,0.2821,1
tV270f2fAubuihy5oi0c,02-13-2024,11:50:26,0.2821,1
6zqwSDAT3PV0MBnEu5yE,02-13-2024,11:50:13,0.2556,1
6zqwSDAT3PV0MBnEu5yE,02-13-2024,11:50:13,0.2556,1
loDo0HucL5ivQV6ey52l,02-13-2024,11:50:20,0.2985,1
loDo0HucL5ivQV6ey52l,02-13-2024,11:50:20,0.2985,1
NhTi8Yl3urgbMOwoOVqA,02-20-2024,11:30:57,0.2928,1
NhTi8Yl3urgbMOwoOVqA,02-20-2024,11:30:57,0.2928,1
Njny84lIJfV0D4m0NvLU,02-06-2024,11:43:02,0.3607,1
Njny84lIJfV0D4m0NvLU,02-06-2024,11:43:02,0.3607,1
Hnr9EwcSev4VZBw13CnK,02-20-2024,11:31:12,0.36,1
Hnr9EwcSev4VZBw13CnK,02-20-2024,11:31:12,0.36,1
288J91aPbjREkotAJjy8,02-06-2024,11:43:17,0.3416,1
288J91aPbjREkotAJjy8,02-06-2024,11:43:17,0.3416,1
ZdADH3fwVj5FOBOIlwFC,02-06-2024,11:43:10,0.3835,1
ZdADH3fwVj5FOBOIlwFC,02-06-2024,11:43:10,0.3835,1
Jvhlggyp0MBRf93pPQ1I,02-13-2024,11:49:59,0.1842,1
Jvhlggyp0MBRf93pPQ1I,02-13-2024,11:49:59,0.1842,1
Jvhlggyp0MBRf93pPQ1I,02-13-2024,11:49:59,0.1842,1
doklgKLNiUrOIYYHd7Ss,02-20-2024,11:55:04,0.252,1
doklgKLNiUrOIYYHd7Ss,02-20-2024,11:55:04,0.252,1
doklgKLNiUrOIYYHd7Ss,02-20-2024,11:55:04,0.252,1
QP4uLDRMWV5CiVr2LPSJ,04-16-2024,11:41:21,0.2403,1
QP4uLDRMWV5CiVr2LPSJ,04-16-2024,11:41:21,0.2403,1
QP4uLDRMWV5CiVr2LPSJ,04-16-2024,11:41:21,0.2403,1
FqHi2HuiFRywc7FkSsYN,04-09-2024,11:40:22,0.1634,1
FqHi2HuiFRywc7FkSsYN,04-09-2024,11:40:22,0.1634,1
FqHi2HuiFRywc7FkSsYN,04-09-2024,11:40:22,0.1634,1
CfJMUu1yUpNxXyGnOQzJ,02-20-2024,11:55:19,0.204,1
CfJMUu1yUpNxXyGnOQzJ,02-20-2024,11:55:19,0.204,1
CfJMUu1yUpNxXyGnOQzJ,02-20-2024,11:55:19,0.204,1
zB9TK4zvbXkuB9cZ2qX0,02-20-2024,11:55:11,0.227,1
zB9TK4zvbXkuB9cZ2qX0,02-20-2024,11:55:11,0.227,1
zB9TK4zvbXkuB9cZ2qX0,02-20-2024,11:55:11,0.227,1
vIxSEo4oRckOQMhF6Kmf,12-08-2023,15:14:57,0.1754,1
vIxSEo4oRckOQMhF6Kmf,12-08-2023,15:14:57,0.1754,1
vIxSEo4oRckOQMhF6Kmf,12-08-2023,15:14:57,0.1754,1
oJyN1aSYF9MdA3sfLAt2,04-09-2024,11:40:28,0.154,1
oJyN1aSYF9MdA3sfLAt2,04-09-2024,11:40:28,0.154,1
oJyN1aSYF9MdA3sfLAt2,04-09-2024,11:40:28,0.154,1
vnpJGZf07jr4D0KAHOEf,12-08-2023,15:11:21,0.1933,1
vnpJGZf07jr4D0KAHOEf,12-08-2023,15:11:21,0.1933,1
vnpJGZf07jr4D0KAHOEf,12-08-2023,15:11:21,0.1933,1
zyIpeZcKCd40h4LN8uVS,09-26-2023,18:26:20,0.1889,1
zyIpeZcKCd40h4LN8uVS,09-26-2023,18:26:20,0.1889,1
zyIpeZcKCd40h4LN8uVS,09-26-2023,18:26:20,0.1889,1
F2QW94ma95TvusKqGZQ6,02-06-2024,11:41:31,0.2869,1
F2QW94ma95TvusKqGZQ6,02-06-2024,11:41:31,0.2869,1
F2QW94ma95TvusKqGZQ6,02-06-2024,11:41:31,0.2869,1
A3BIZiwcZdQIkhhRsE19,12-08-2023,15:08:44,0.1941,1
A3BIZiwcZdQIkhhRsE19,12-08-2023,15:08:44,0.1941,1
A3BIZiwcZdQIkhhRsE19,12-08-2023,15:08:44,0.1941,1
g1Bo9u77leGWp4q8f0sH,04-09-2024,11:40:16,0.1478,1
g1Bo9u77leGWp4q8f0sH,04-09-2024,11:40:16,0.1478,1
g1Bo9u77leGWp4q8f0sH,04-09-2024,11:40:16,0.1478,1
Gf0zht7IAMapBfy5NOXj,02-06-2024,11:41:39,0.2876,1
Gf0zht7IAMapBfy5NOXj,02-06-2024,11:41:39,0.2876,1
Gf0zht7IAMapBfy5NOXj,02-06-2024,11:41:39,0.2876,1
703aX2pPLJEWkUxL5xgC,04-16-2024,11:41:27,0.2236,1
703aX2pPLJEWkUxL5xgC,04-16-2024,11:41:27,0.2236,1
703aX2pPLJEWkUxL5xgC,04-16-2024,11:41:27,0.2236,1
hOpg6hFkXT5dXmkDahse,09-26-2023,18:24:12,0.189,1
hOpg6hFkXT5dXmkDahse,09-26-2023,18:24:12,0.189,1
hOpg6hFkXT5dXmkDahse,09-26-2023,18:24:12,0.189,1
U7xkwWLw6CGuxcS5AbUz,02-06-2024,11:41:44,0.2821,1
U7xkwWLw6CGuxcS5AbUz,02-06-2024,11:41:44,0.2821,1
U7xkwWLw6CGuxcS5AbUz,02-06-2024,11:41:44,0.2821,1
lFHaoP6SVhR70MgPTpA1,04-16-2024,11:41:33,0.2213,1
lFHaoP6SVhR70MgPTpA1,04-16-2024,11:41:33,0.2213,1
lFHaoP6SVhR70MgPTpA1,04-16-2024,11:41:33,0.2213,1
4JuLhGwOfo2De8lwBszQ,02-13-2024,11:49:52,0.2333,1
4JuLhGwOfo2De8lwBszQ,02-13-2024,11:49:52,0.2333,1
4JuLhGwOfo2De8lwBszQ,02-13-2024,11:49:52,0.2333,1
gV5I2MltxRvRm0IwcqeW,02-13-2024,11:49:42,0.2564,1
gV5I2MltxRvRm0IwcqeW,02-13-2024,11:49:42,0.2564,1
gV5I2MltxRvRm0IwcqeW,02-13-2024,11:49:42,0.2564,1
TBTfmCBpHQlWG5hWwald,09-26-2023,18:21:46,0.1951,1
TBTfmCBpHQlWG5hWwald,09-26-2023,18:21:46,0.1951,1
TBTfmCBpHQlWG5hWwald,09-26-2023,18:21:46,0.1951,1
